timestamp,x,y,z
2013097.0,-3.5893621,12.675234,-3.5223608
2013101.9,-9.102622,0.2632199,4.580026
2013106.8,-2.290013,21.610353,-3.936334
2013111.6,-0.12443122,27.528015,-1.536247
2013116.5,0.45704544,29.772562,-0.93323416
2013121.4,0.39961565,25.690262,0.9188767
2013126.2,-1.0265576,19.564417,4.2809124
2013131.1,-1.9908996,17.819986,5.4271154
2013136.0,-2.6417706,21.205952,2.0148287
2013140.9,-3.699436,25.070498,-1.8042527
2013145.8,-3.7879734,25.723763,-1.7133222
2013150.6,-2.2852273,25.544294,-0.33022133
2013155.5,-1.4931747,24.472271,2.524518
2013160.4,-2.7925239,24.079834,4.7020645
2013165.2,-4.730779,24.608667,4.481917
2013170.1,-5.6137624,24.807278,2.967206
2013175.0,-5.2883267,23.90276,2.8236315
2013179.9,-5.123216,23.440928,3.7137933
2013184.8,-4.065551,24.06787,4.3048415
2013189.6,-3.35725,24.706776,4.288091
2013194.5,-3.771223,25.025032,5.135181
2013199.4,-3.309392,24.254517,0.60301286
2013204.2,-2.7877378,24.39809,6.3483853
2013209.1,-2.4623024,23.641932,5.6448703
2013213.0,-1.8257889,22.502907,5.0921082
2013217.8,-2.41923,21.184416,5.3529353
2013222.5,-1.5793194,19.44477,4.8599963
2013227.2,-0.7968384,17.449085,4.6039553
2013232.0,-0.22971918,16.44885,4.5393467
2013236.8,0.7394086,15.596975,4.144517
2013241.5,0.40679437,15.386399,3.390751
2013246.2,-0.7776951,14.402914,3.3787863
2013252.0,-1.0600582,12.651305,3.2711053
2013256.9,-0.047858164,11.397421,1.9430413
2013261.8,-0.42593765,10.157895,0.56711924
2013266.6,1.0768087,8.478073,0.1483603
2013271.5,1.304135,6.7312503,0.0
2013276.4,2.0483294,5.5060816,-0.64369226
2013281.2,2.1919038,4.187589,-0.7346228
2013286.1,2.263691,3.072494,-1.0289505
2013291.0,2.1823323,2.2493336,-2.0244002
2013295.9,1.4668527,1.1055236,-1.3783151
2013300.8,0.84230363,0.24646953,-1.0959519
2013305.6,0.28475606,-0.31107804,-1.4261732
2013310.5,-0.2368979,-0.52165395,-1.691786
2013315.4,-0.45943835,-0.64129937,-1.7587874
2013320.2,-0.6843717,-1.5338541,-1.196454
2013325.1,-0.54558307,-1.9071478,-0.9093051
2013330.0,-0.03828653,-1.3998512,-1.1868824
2013334.9,0.49054617,-1.4620669,-1.562569
2013339.8,1.2610626,-1.7492158,-1.8808258
2013344.6,2.005257,-1.9478272,-2.5053747
2013349.5,2.421623,-2.0746512,-3.22564
2013354.4,2.4838386,-2.0770442,-3.7616515
2013359.2,2.2541194,-2.1153307,-4.166053
2013364.1,1.902362,-2.1560102,-4.5967765
2013369.0,1.6558924,-2.0172215,-5.029893
2013373.9,1.6941789,-1.6989647,-5.393615
2013378.8,1.7276796,-1.0480938,-5.6137624
2013383.6,1.5147108,-0.69633627,-5.9750915
2013388.5,1.746823,-1.0887731,-5.4582233
2013393.4,1.6032485,-1.5051392,-4.682921
2013398.2,1.2610626,-1.0863802,-4.524989
2013403.1,0.7609448,-0.64369226,-4.450809
2013408.0,0.12921704,-0.62454903,-4.218697
2013412.9,-0.8159817,-1.2490981,-5.1136446
2013417.8,-1.1844895,-2.0961876,-3.3883579
2013422.6,-1.5027462,-2.6489491,-1.8927903
2013427.5,-1.8688612,-2.1703677,-0.6197632
2013432.4,-1.5745336,-0.9451987,-0.650871
2013437.2,-0.6532639,-0.7633377,-0.33022133
2013442.1,-0.7226582,1.7516087,-0.46661708
2013447.0,0.22493336,0.51926106,0.6843717
2013451.9,0.95237744,2.8068812,0.57669085
2013456.8,1.3687434,6.669035,-1.2467052
2013461.6,1.0792016,10.937983,-3.0366004
2013466.5,0.7489802,14.079871,-3.668328
2013471.4,0.62454903,16.278954,-2.1536174
2013476.2,-0.09093051,18.516323,0.75376606
2013481.1,0.5240469,21.579245,4.711636
2013486.0,1.6750357,25.647188,-6.8604674
2013490.9,3.8310459,31.222664,5.2476473
2013495.8,5.6687994,31.62228,-0.0071787243
2013500.6,5.9750915,27.551943,-1.7109293
2013505.5,4.6207056,23.484,0.7394086
2013510.4,4.556097,19.145658,3.6778998
2013515.2,1.7492158,19.569202,2.0363648
2013520.1,1.2490981,22.361727,-0.37090075
2013525.0,1.251491,24.096584,0.9284483
2013529.9,1.9430413,25.663939,1.715715
2013534.8,2.4623024,26.434456,2.605877
2013539.6,2.4383733,26.087484,3.9817991
2013544.5,2.4599094,25.807514,4.034443
2013549.4,3.1921394,25.54908,4.113409
2013554.2,3.2184613,24.859922,5.83391
2013559.1,2.3019776,24.601488,7.420408
2013564.0,2.1536174,23.373926,7.288798
2013568.9,1.4118158,22.869022,6.7288575
2013573.8,1.1844895,21.375849,5.857839
2013578.6,1.8903974,19.686455,5.6257267
2013583.5,1.0768087,18.36557,5.3960075
2013588.4,1.2179902,17.085363,4.6589923
2013593.2,0.9164838,16.180845,3.9100118
2013598.1,1.0457008,15.092072,3.5893621
2013602.0,1.4668527,13.936296,2.3641932
2013606.8,1.9550059,11.713285,3.565433
2013611.5,1.0863802,11.820966,0.8040171
2013616.2,1.1414171,10.3852215,3.5343254
2013621.0,0.77290934,10.370864,-0.33022133
2013625.8,0.31586388,17.530445,-7.2146177
2013630.5,-0.34218585,5.1208234,4.189982
2013635.2,1.4261732,8.703007,-3.1394954
2013641.0,-0.3278284,5.881768,0.62454903
2013645.9,-0.6125845,4.716422,-0.107680865
2013650.8,-0.64129937,3.6922572,-0.12682413
2013655.6,-0.54558307,3.01985,-0.16271774
2013660.5,-0.071787246,2.4359803,-0.84230363
2013665.4,0.28714898,1.2754201,-1.2634555
2013670.2,0.42833054,-0.5934412,-0.84708947
2013675.1,0.62454903,-0.5001178,-1.7372513
2013680.0,0.55036885,0.60301286,-3.3165705
2013684.9,0.014357449,0.08614469,-2.3594074
2013689.8,-0.22254045,-0.83033913,-1.3950654
2013694.6,-0.34218585,-0.93562704,-2.0626867
2013699.5,-0.6939433,-0.89734054,-2.5628045
2013704.4,-1.2323477,-1.225169,-2.6154485
2013709.2,-1.8927903,-1.5553902,-3.0772798
2013714.1,-2.1942968,-1.6319634,-3.6587565
2013719.0,-2.3211207,-1.639142,-4.175625
2013723.9,-2.1560102,-1.8784329,-4.524989
2013728.8,-1.9191123,-2.0172215,-4.4603806
2013733.6,-1.7396442,-1.6774286,-4.7953877
2013738.5,-1.5817122,-1.304135,-5.1184306
2013743.4,-1.3854938,-1.2658484,-4.819317
2013748.2,-1.2347406,-1.1103094,-4.3838077
2013753.1,-1.2036327,-0.6676214,-3.9147975
2013758.0,-1.0050215,-0.2943277,-3.3524642
2013762.9,-0.71787244,-0.42115182,-2.4766598
2013767.8,-0.16032484,-0.75855184,-1.6774286
2013772.6,0.4402951,-1.2467052,-1.0552725
2013777.5,0.67240715,-1.746823,-0.30868515
2013782.4,0.75855184,-1.9502201,-0.35415038
2013787.2,0.5527618,-1.7683591,-0.7202653
2013792.1,0.2943277,-1.3424214,-0.86623275
2013796.0,-0.08135887,-0.72983694,-1.1055236
2013800.8,-0.37807947,-0.27039862,-0.96194905
2013805.5,-0.8351249,-0.1483603,-0.66044265
2013810.2,-1.4166015,0.55036885,-0.2632199
2013815.0,-2.060294,3.0294216,-0.54558307
2013819.8,-2.6513422,6.8102164,-1.7037506
2013824.5,-3.3141778,12.112901,-4.0296574
2013829.2,-3.2854629,14.127729,-4.036836
2013835.0,-3.101209,16.312454,-2.7662017
2013839.9,-2.5197322,20.459364,-1.6271775
2013844.8,-1.9167194,25.27868,-1.9741492
2013849.6,-1.7348584,25.331326,1.1366314
2013854.5,-1.2682413,23.232744,2.7279153
2013859.4,-2.711165,20.878122,3.799938
2013864.2,-3.3931437,20.614902,1.2419193
2013869.1,-2.8451676,22.45505,-1.1150951
2013874.0,-3.3381069,23.96976,-0.78008807
2013878.9,-4.23784,24.881458,0.5264398
2013883.8,-3.4864671,25.395933,1.7731448
2013888.6,-4.400558,25.948696,3.6731138
2013893.5,-5.266791,25.819479,4.788209
2013898.4,-5.6640134,25.826656,4.618313
2013903.2,-5.5012956,26.377026,4.455595
2013908.1,-5.465402,26.992002,4.400558
2013913.0,-4.9150333,27.463406,3.615684
2013917.9,-3.979406,26.745533,3.8645465
2013922.8,-3.3452854,26.168842,5.807588
2013927.6,-4.063158,25.458149,7.8200235
2013932.5,-3.4194658,25.02264,7.9133472
2013937.4,-3.0389934,24.273659,5.6616206
2013942.2,-3.902833,22.141579,5.498903
2013947.1,-3.5008245,20.605331,5.393615
2013952.0,-2.5675905,18.743649,4.158874
2013956.9,-1.3113136,17.425158,2.290013
2013961.8,-0.36372203,15.556295,2.7949166
2013966.6,-0.43790218,14.709206,3.4553592
2013971.5,-0.6293348,14.072693,2.9719918
2013976.4,-0.24646953,13.105958,2.1823323
2013981.2,-0.5527618,12.199045,1.1055236
2013986.1,-0.46183127,11.12463,0.47140288
2013991.0,-0.78008807,9.597955,0.48336744
2013995.9,-0.45704544,7.992313,0.047858164
2014000.8,-0.3565433,6.6714277,-0.22014755
2014005.6,0.20339718,6.008592,-0.7059079
2014010.5,0.84948236,5.068179,-1.1892753
2014015.4,0.80880296,4.0057282,-1.1988469
2014020.2,0.8518753,3.1036017,-1.3448143
2014025.1,0.72983694,2.4096584,-1.2371335
2014030.0,0.4977249,1.9550059,-1.0002356
2014034.9,0.19621846,1.7085364,-0.9858781
2014039.8,-0.16750357,1.2084186,-1.0696299
2014044.6,-0.2919348,0.51208234,-0.9140909
2014049.5,-0.32064968,0.3613291,-0.8638398
2014054.4,-0.27757734,-0.057429794,-0.5934412
2014059.2,-0.071787246,-0.5527618,-0.5527618
2014064.1,0.2680057,-0.7992313,-0.8566611
2014069.0,0.72983694,-0.9571632,-1.4620669
2014073.9,1.3328499,-1.2347406,-2.1727605
2014078.8,2.1895108,-1.746823,-3.1849606
2014083.6,2.9935281,-2.3809435,-4.326378
2014088.5,3.5247536,-3.0389934,-5.022714
2014093.4,3.7090075,-3.4457877,-5.329006
2014098.2,3.7855806,-3.306999,-5.3768644
2014103.1,3.8980472,-2.7015932,-5.343364
2014108.0,3.6635423,-1.7133222,-5.340971
2014112.9,3.4146798,-1.4142087,-4.83846
2014117.8,3.2136755,-1.3998512,-4.2593765
2014122.6,2.5316968,-1.0528796,-4.0775156
2014127.5,1.6534995,-0.9475916,-3.7784019
2014132.4,0.8231604,-1.1581675,-3.874118
2014137.2,-0.16511066,-1.2060257,-4.0751224
2014142.1,-1.2036327,-1.2921704,-4.307235
2014147.0,-2.112938,-1.4692456,-3.9913707
2014151.9,-2.7231295,-0.8710185,-3.799938
2014156.8,-3.15146,-2.9025974,-3.409894
2014161.6,-3.1873536,-2.763809,-1.978935
2014166.5,-2.782952,-2.6106627,-0.07657306
2014171.4,-2.1895108,-1.6774286,-0.27039862
2014176.2,-1.7133222,-2.6680925,1.8832186
2014181.1,-0.72744405,-0.8925547,1.7324655
2014185.0,0.7776951,0.21057591,2.2206187
2014189.8,2.5053747,3.9171906,1.7228938
2014194.5,3.3740003,9.15048,0.4115802
2014199.2,4.5704546,13.481645,-1.8521109
2014204.0,4.8791394,13.661112,1.0768087
2014208.8,4.7547083,18.03774,0.5312256
2014213.5,3.175389,21.229881,4.5848117
2014218.2,2.60827,27.64766,6.7049284
2014224.0,3.95787,31.916609,6.8796105
2014228.9,5.329006,31.351881,3.2208543
2014233.8,6.3771,26.798178,-0.045465253
2014238.6,6.1378093,23.95301,-1.3376356
2014243.5,5.2452545,25.80512,-2.914562
2014248.4,4.331164,26.599566,-1.7994668
2014253.2,3.3213565,26.59478,0.46661708
2014258.1,3.0892444,26.441635,2.8236315
2014263.0,3.1036017,25.52515,4.1421237
2014267.9,2.6393776,26.013304,3.4075012
2014272.8,2.711165,27.128399,2.8978117
2014277.6,2.3067634,27.41794,3.6778998
2014282.5,1.9167194,26.463171,5.173467
2014287.4,1.4189945,25.563437,5.9798775
2014292.2,1.1773108,24.869493,6.3866715
2014297.1,1.0098072,23.201637,6.45128
2014302.0,0.99305683,21.141342,6.5541754
2014306.9,0.25364825,19.562023,6.152167
2014311.8,-0.3613291,18.06167,5.5324035
2014316.6,-0.98109233,16.71925,4.6589923
2014321.5,-1.3472073,15.209324,3.9530842
2014326.4,-2.1153307,13.615647,3.6874714
2014331.2,-2.1201165,12.266047,2.9863493
2014336.1,-2.1536174,11.237097,2.0148287
2014341.0,-2.263691,10.105251,1.6870002
2014345.9,-2.1799393,9.356271,1.3878866
2014350.8,-1.3113136,8.784366,0.37329367
2014355.6,-0.83751786,8.207675,0.21536173
2014360.5,-0.44747382,7.032757,0.97152066
2014365.4,0.6652284,5.568297,1.6558924
2014370.2,1.1150951,4.843246,1.6678569
2014375.1,1.430959,4.718815,1.4381378
2014379.0,1.3160994,4.6733494,0.10050214
2014383.8,0.2656128,4.1564813,-1.1725249
2014388.5,-0.8542682,3.4673238,-0.87819725
2014393.2,-1.067237,1.0504867,0.8925547
2014398.0,-1.0002356,1.067237,-1.6965718
2014402.8,-0.5551547,0.9691278,-1.4357449
2014407.5,0.026321989,0.7776951,-1.9837208
2014412.2,0.25125536,0.7106937,-2.1416528
2014418.0,0.9404129,0.27997026,-1.8951832
2014422.9,1.040915,-0.4091873,-1.6941789
2014427.8,0.93084127,-0.9571632,-1.4118158
2014432.6,0.5814767,-1.0552725,-2.2206187
2014437.5,-0.31107804,-1.222776,-2.7805593
2014442.4,-0.7992313,-1.5697477,-3.926762
2014447.2,-1.5218896,-1.9956853,-4.170839
2014452.1,-1.7922882,-2.3139422,-4.6494203
2014457.0,-2.2062612,-2.3833365,-4.9533195
2014461.9,-2.5197322,-2.2756555,-5.329006
2014466.8,-2.6250203,-2.112938,-6.0612364
2014471.6,-2.8092742,-2.2038684,-5.568297
2014476.5,-2.4144442,-2.0650797,-5.0370717
2014481.4,-2.234976,-1.4931747,-4.2665553
2014486.2,-2.1057591,-1.0169859,-3.3141778
2014491.1,-1.5482116,-0.7681235,-2.9815636
2014496.0,-0.8614469,-0.9499845,-2.2612982
2014500.9,-0.03828653,-1.5841051,-0.77290934
2014505.8,0.98109233,-2.3259068,0.30868515
2014510.6,1.483603,-1.7276796,-0.13160995
2014515.5,1.5075321,-1.7587874,0.41875893
2014520.4,1.3926725,-1.9334698,0.64369226
2014525.2,1.2490981,-1.3376356,0.16511066
2014530.1,0.6652284,-1.2419193,-0.16271774
2014535.0,0.234505,-0.208183,-1.2275618
2014539.9,-0.46422416,0.70112205,-0.9212696
2014544.8,-1.1916683,3.125138,-1.483603
2014549.6,-2.5915194,6.322063,-2.5891266
2014554.5,-3.070101,11.026521,-3.5247536
2014559.4,-3.433823,14.661348,-4.3598785
2014564.2,-3.0748868,17.059042,-4.3335567
2014569.1,-1.9980782,18.30096,-3.668328
2014574.0,-0.885376,18.040134,-2.6537352
2014578.9,-1.8664683,17.659662,-0.4737958
2014583.8,-3.3955367,17.473015,1.1916683
2014588.6,-5.4630094,16.915468,0.6101916
2014593.5,-6.551782,17.408407,-1.9597918
2014598.4,-7.85831,18.992512,-3.7114005
2014603.2,-8.078458,21.493101,-5.21654
2014608.1,-7.1691527,24.08462,-5.709479
2014613.0,-5.4701877,25.108784,-4.268948
2014617.9,-4.2545905,24.615845,-1.3328499
2014622.8,-4.063158,24.225801,2.0435436
2014627.6,-3.2304258,24.412449,3.6611493
2014632.5,-1.2921704,24.905388,3.8693323
2014637.4,0.34697166,25.723763,3.5271466
2014642.2,1.3639576,25.919981,3.9243693
2014647.1,2.3259068,24.797707,4.338342
2014652.0,3.1179593,23.170528,4.44363
2014656.9,4.2833056,21.849644,3.594148
2014661.8,3.3955367,21.557709,3.4577522
2014666.6,2.7997024,21.653425,3.720972
2014671.5,2.3618002,20.988197,4.264162
2014676.4,1.1342385,20.270325,4.493881
2014681.2,0.7106937,19.272482,3.5797906
2014686.1,0.088537596,18.403856,2.9265265
2014691.0,-0.41875893,17.489765,2.424016
2014695.9,-1.119881,16.269382,1.7540016
2014700.8,-1.5817122,15.017891,1.2825987
2014705.6,-2.0507221,13.993727,1.4668527
2014710.5,-1.457281,12.840344,0.15553902
2014715.4,-1.5218896,12.091365,0.32064968
2014720.2,-1.4883888,11.131808,-0.32064968
2014725.1,-1.5003533,10.078929,-1.1749178
2014730.0,-1.3352427,9.014085,-1.5721406
2014734.9,-1.5123179,8.164602,-0.81119585
2014739.8,-1.3735292,7.386907,-0.7896597
2014744.6,-0.82076746,6.544604,-1.5649619
2014749.5,-0.3517575,6.015771,-1.5458187
2014754.4,-0.14118157,5.4821525,-0.95955616
2014759.2,-0.13160995,4.345521,-1.2825987
2014764.1,-0.15793194,3.1801748,-1.9837208
2014768.0,-0.035893623,2.452731,-1.4285661
2014772.8,0.20339718,2.0650797,-0.8446966
2014777.5,0.45943835,1.7276796,-0.89494765
2014782.2,0.84708947,1.3089207,-0.80162424
2014787.0,1.3759222,0.7705164,-0.4977249
2014791.8,2.057901,0.4785816,-0.52165395
2014796.5,3.5056105,0.2057901,-0.93084127
2014801.2,4.276127,0.49533197,-0.98827106
2014807.0,4.8456388,0.8231604,-0.31825677
2014811.9,4.8288884,1.4166015,-0.09810923
2014816.8,4.457988,2.2947989,-1.0361292
2014821.6,4.058372,3.6324344,-2.4670882
2014826.5,3.955477,4.6470275,-3.6228628
2014831.4,3.017457,5.355328,-4.0176926
2014836.2,2.268477,5.8386955,-3.9961565
2014841.1,1.8425392,6.537425,-4.1780176
2014846.0,1.0839874,7.0423284,-4.321592
2014850.9,1.0217718,7.889418,-4.7547083
2014855.8,0.5695121,8.468502,-5.003571
2014860.6,0.047858164,8.918368,-4.840853
2014865.5,-0.48576033,9.655384,-4.9533195
2014870.4,-1.1103094,10.516831,-4.7953877
2014875.2,-1.4907818,11.445279,-4.225876
2014880.1,-1.1509888,12.088972,-3.8142955
2014885.0,-0.86862564,12.629769,-3.2854629
2014889.9,-0.21536173,12.270833,-3.1203523
2014894.8,0.60540575,11.406993,-3.4170728
2014899.6,0.81119585,10.552725,-3.5702188
2014904.5,0.73701566,10.160288,-3.409894
2014909.4,0.63172776,10.437865,-2.6848428
2014914.2,0.07657306,10.686728,-1.9310769
2014919.1,-0.14357449,10.076536,-1.7659662
2014924.0,-0.12682413,9.346699,-2.110545
2014928.9,-0.27997026,8.892047,-2.5053747
2014933.8,-0.43072346,9.009299,-2.6154485
2014938.6,-0.6939433,9.411307,-2.8690968
2014943.5,-0.86862564,9.272519,-3.5893621
2014948.4,-0.99066395,8.973405,-4.2234826
2014953.2,-1.1725249,9.016478,-4.5895977
2014958.1,-1.2682413,9.399343,-4.6470275
2014962.0,-1.2323477,9.617098,-4.5919905
2014966.8,-1.0074143,9.478309,-4.4603806
2014971.5,-0.7609448,9.255769,-4.2282686
2014976.2,-0.5814767,9.272519,-4.1732316
2014981.0,-0.5886554,9.66017,-4.0488005
2014985.8,-0.45704544,9.966462,-3.8430104
2014990.5,-0.11246668,9.7917795,-3.6922572
2014995.2,-0.045465253,9.571632,-3.8812969
2015001.0,-0.27279153,9.356271,-3.7161863
2015005.9,-0.51926106,9.224661,-3.201711
2015010.8,-0.6221561,9.210303,-2.8786685
2015015.6,-0.48097453,9.234232,-3.1275308
2015020.5,-0.859054,9.234232,-3.017457
2015025.4,-0.38765112,9.126552,-2.761416
2015030.2,-0.69155043,9.234232,-3.0629225
2015035.1,-0.7059079,9.200731,-3.22564
2015040.0,-0.79205257,9.136123,-3.1299238
2015044.9,-0.48815325,9.119372,-3.1083877
2015049.8,-0.6748001,9.066729,-2.7925239
2015054.6,-0.89734054,8.949476,-2.474267
2015059.5,-1.3256711,8.994942,-2.5412683
2015064.4,-1.0720228,8.583362,-1.9693633
2015069.2,-0.51208234,9.466345,-3.9219763
2015074.1,-1.5697477,7.8559175,0.571905
2015079.0,-1.2802058,10.547939,-4.424487
2015083.9,0.9786994,12.615412,-5.003571
2015088.8,-0.2632199,8.875296,-1.5003533
2015093.6,-0.8734115,9.033228,-3.1969252
2015098.5,0.17707519,8.77958,-3.8382246
2015103.4,-0.54558307,9.315591,-2.9337053
2015108.2,1.0768087,7.970777,-4.4723454
2015113.1,-0.25604117,9.004513,-2.7494514
2015118.0,-0.50968945,9.19116,-2.9289196
2015122.9,-0.56711924,9.571632,-3.2495692
2015127.8,-0.42833054,9.487881,-2.9360983
2015132.6,-0.99305683,9.58599,-2.1536174
2015137.5,-0.035893623,9.483095,-2.837989
2015142.4,-0.72983694,9.856388,-2.1033661
2015147.2,-1.1844895,10.011928,-1.9550059
2015152.1,0.25364825,9.507024,-2.8762755
2015157.0,-0.3828653,9.358664,-1.6271775
2015161.9,-0.62454903,9.73435,-1.952613
2015166.8,-0.23211208,9.779816,-2.605877
2015171.6,0.19143265,9.818102,-2.6848428
2015176.5,-0.33979294,9.796566,-2.5651975
2015181.4,-0.6197632,9.815709,-2.629806
2015186.2,0.11246668,9.428058,-3.0605295
2015191.1,-0.2919348,9.56924,-3.1131735
2015196.0,-0.46661708,9.60274,-3.2088897
2015200.9,-0.48576033,9.502238,-2.8068812
2015205.8,-0.69872916,9.440022,-2.342657
2015210.6,-0.033500712,9.030835,-2.88824
2015215.5,-0.15553902,9.315591,-2.1464386
2015220.4,-0.3254355,9.478309,-2.1919038
2015225.2,-0.99784267,9.813316,-1.9597918
2015230.1,-0.30629224,9.43045,-1.9119335
2015235.0,-0.12443122,9.715207,-1.8210031
2015239.9,-0.17946811,10.105251,-2.2565124
2015244.8,-0.24646953,10.538367,-2.3019776
2015249.6,0.17468229,10.267968,-2.8236315
2015254.5,0.33022133,9.60274,-2.6656997
2015259.4,0.14118157,9.227054,-0.9763065
2015264.2,-0.42833054,9.645813,-1.3328499
2015269.1,-0.004785816,9.655384,-2.4814458
2015274.0,-0.25364825,9.32277,-2.711165
2015278.9,-0.598227,9.655384,-1.6080343
2015283.8,-0.34697166,9.66017,-1.6247846
2015288.6,-0.832732,9.772636,-2.7781663
2015293.5,-1.067237,9.564454,-3.460145
2015298.4,-2.0626867,10.11243,-2.445552
2015303.2,-0.12682413,9.361056,-2.0483294
2015308.1,-0.6173703,9.490273,-1.8210031
2015312.0,-0.54079723,10.169859,-2.0698655
2015316.8,0.08135887,9.901854,-2.08183
2015321.5,-0.033500712,9.782208,-1.770752
2015326.2,-0.10289505,9.387379,-1.3400285
2015331.0,-0.055036888,9.4495945,-0.7513731
2015335.8,-0.22254045,9.712814,-0.5623334
2015340.5,0.19382556,9.916211,-0.84230363
2015345.2,-0.09571633,9.954497,-0.83033913
2015351.0,0.31586388,9.526167,-1.0457008
2015355.9,-0.14357449,9.5907755,-0.9475916
2015360.8,-0.22014755,9.739136,-1.3113136
2015365.6,-0.52165395,10.0932865,-1.6558924
2015370.5,-0.055036888,9.916211,-1.9861137
2015375.4,0.2632199,9.73435,-1.6678569
2015380.2,-0.07896597,9.509417,-1.6199988
2015385.1,0.3254355,9.384986,-1.6678569
2015390.0,0.3230426,9.32277,-1.5912839
2015394.9,0.16511066,9.0978365,-1.536247
2015399.8,-0.4498667,9.236626,-1.40703
2015404.6,0.8805902,8.877689,-1.6702498
2015409.5,0.9451987,8.674292,-1.4118158
2015414.4,0.6532639,8.61447,-1.2849916
2015419.2,0.23211208,8.971012,-1.1127023
2015424.1,0.5240469,9.13373,-1.3448143
2015429.0,0.73701566,9.11698,-1.301742
2015433.9,0.40679437,9.195946,-1.1246668
2015438.8,0.31586388,9.179195,-0.96194905
2015443.6,0.17468229,9.351485,-0.9667349
2015448.5,0.057429794,9.633848,-1.2371335
2015453.4,0.40200856,9.315591,-1.0576653
2015458.2,-0.052643977,9.088264,-0.58626246
2015463.1,0.004785816,9.277305,-0.57669085
2015468.0,0.17468229,9.583597,-1.1653463
2015472.9,0.42593765,9.686492,-1.7659662
2015477.8,0.46661708,9.344306,-1.5529974
2015482.6,0.13400285,9.0571575,-1.170132
2015487.5,0.571905,8.698221,-1.222776
2015492.4,0.87580436,8.693435,-1.1581675
2015497.2,0.6221561,8.619255,-1.0385221
2015502.1,0.69633627,8.726935,-0.7681235
2015506.0,0.3828653,8.803509,-0.66044265
2015510.8,0.18664683,8.920761,-0.54558307
2015515.5,0.13639577,9.152873,-0.5527618
2015520.2,0.1459674,9.337128,-0.6269419
2015525.0,-0.009571632,9.375414,-0.39243692
2015529.8,-0.12682413,9.418487,-0.016750356
2015534.5,-0.09332342,9.337128,0.110073775
2015539.2,-0.043072347,9.172017,-0.004785816
2015545.0,0.14118157,9.160052,-0.12921704
2015549.9,0.28475606,9.279697,-0.34457877
2015554.8,0.23211208,9.392164,-0.75855184
2015559.6,-0.071787246,9.377807,-0.97152066
